CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthYear;BirthMonth;BirthDay;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11799;612;AW00011799;null;Jessie;B;Wang;FALSE;1996;9;9;M;null;M;jessie7@adventure-works.com;40000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4593 Camino Peral;null;527-555-0124;12.03.2018;0-1 Miles
11800;536;AW00011800;null;Jennifer;M;Baker;FALSE;1991;5;7;M;null;F;jennifer19@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8998 Katharyn Drive;null;506-555-0157;11.01.2020;2-5 Miles
11801;536;AW00011801;null;Aaron;J;Sharma;FALSE;1991;3;16;M;null;M;aaron30@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4073 Niagara Court;null;500-555-0177;14.05.2020;2-5 Miles
11802;59;AW00011802;null;Madison;A;Taylor;FALSE;1993;2;5;M;null;F;madison9@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;627 La Salle Street;null;635-555-0173;29.07.2019;0-1 Miles
11803;631;AW00011803;null;Jan;L;Hernandez;FALSE;1993;3;11;S;null;F;jan15@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3553 Grant Street;null;845-555-0160;30.12.2019;2-5 Miles
11804;634;AW00011804;null;Haley;M;Turner;FALSE;1992;10;15;M;null;F;haley44@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5450 Bellows Ct.;null;489-555-0139;30.10.2019;0-1 Miles
11805;300;AW00011805;null;Richard;M;Green;FALSE;1992;9;8;M;null;M;richard25@adventure-works.com;70000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5407 Cougar Way;null;142-555-0146;24.09.2019;0-1 Miles
11806;302;AW00011806;null;Jennifer;S;Stewart;FALSE;1998;8;6;M;null;F;jennifer52@adventure-works.com;70000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1500 Grant Street;null;159-555-0111;25.07.2019;0-1 Miles
11807;343;AW00011807;null;Lucas;null;Baker;FALSE;1993;3;3;M;null;M;lucas48@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1086 Ash Lane;null;787-555-0141;14.09.2019;2-5 Miles
11808;54;AW00011808;null;James;null;Parker;FALSE;1990;10;10;M;null;M;james57@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;751 Countrywood Ct.;null;730-555-0125;27.08.2019;2-5 Miles
11809;300;AW00011809;null;Juan;null;Gray;FALSE;1989;7;1;M;null;M;juan16@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;1289 Quigley St.;null;995-555-0114;23.03.2018;0-1 Miles
11810;611;AW00011810;null;Antonio;K;Washington;FALSE;1994;1;3;S;null;M;antonio13@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;7095 Curletto Dr.;null;373-555-0139;22.03.2018;2-5 Miles
11811;310;AW00011811;null;Abigail;C;Brooks;FALSE;1994;6;11;S;null;F;abigail22@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;1617 Crossbow Way;null;367-555-0138;17.03.2018;2-5 Miles
11812;644;AW00011812;null;Andrew;N;Rodriguez;FALSE;1989;3;21;M;null;M;andrew27@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3997 Via De Luna;null;586-555-0118;05.03.2018;0-1 Miles
11813;552;AW00011813;null;Mary;null;Patterson;FALSE;1989;5;11;M;null;F;mary40@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;1102 Ravenwood;null;956-555-0136;18.03.2018;0-1 Miles
11814;542;AW00011814;null;Dalton;L;Morgan;FALSE;1992;1;5;M;null;M;dalton84@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4921 Oakwood Circle;null;530-555-0182;24.11.2019;0-1 Miles
11815;642;AW00011815;null;Hannah;J;Patterson;FALSE;1997;4;20;M;null;F;hannah33@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3327 Rockridge Dr.;null;110-555-0136;04.03.2018;0-1 Miles
11816;300;AW00011816;null;Joe;A;Torres;FALSE;1997;10;19;M;null;M;joe35@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8069 Vine Hill Way;null;450-555-0115;04.03.2018;2-5 Miles
11817;310;AW00011817;null;Morgan;C;Miller;FALSE;1997;11;23;S;null;F;morgan29@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5929 William Reed Dr.;null;339-555-0137;15.03.2018;2-5 Miles
11818;312;AW00011818;null;Daniel;C;Garcia;FALSE;1991;10;20;M;null;M;daniel8@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4010 Willow Pass Road;null;125-555-0145;23.03.2018;2-5 Miles
11819;616;AW00011819;null;Jose;null;Lal;FALSE;1989;4;8;M;null;M;jose23@adventure-works.com;70000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;6264 Center Ave;null;152-555-0130;19.07.2019;0-1 Miles
11820;69;AW00011820;null;Katelyn;null;Lopez;FALSE;1993;8;22;M;null;F;katelyn45@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8873 Folson Drive;null;316-555-0185;13.07.2019;0-1 Miles
11821;300;AW00011821;null;Austin;null;Johnson;FALSE;1987;10;13;M;null;M;austin40@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6569 Endriss;null;163-555-0134;31.12.2019;2-5 Miles
11822;336;AW00011822;null;Rohinton;H;Wadia;FALSE;1987;12;11;M;null;F;rohinton1@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5935 Seawind Dr.;null;792-555-0137;21.10.2019;2-5 Miles
11823;53;AW00011823;null;Morgan;null;Turner;FALSE;1993;10;20;M;null;F;morgan3@adventure-works.com;70000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6091 Bluefish Lane;null;856-555-0168;19.10.2019;2-5 Miles
11824;55;AW00011824;null;Jill;C;Martin;FALSE;1993;10;3;M;null;F;jill6@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9719 Hamilton Ave;null;884-555-0127;19.08.2019;2-5 Miles
11825;298;AW00011825;null;Aimee;null;She;FALSE;1987;11;15;S;null;F;aimee17@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6752 Covington Court;null;137-555-0149;18.03.2018;2-5 Miles
11826;300;AW00011826;null;Jessie;J;Alonso;FALSE;1987;8;15;M;null;F;jessie6@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7342 Dew Drop Circle;null;579-555-0138;29.03.2018;0-1 Miles
11827;55;AW00011827;null;Sara;M;Baker;FALSE;1996;9;16;M;null;F;sara43@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5269 Mt. Trinity Court;null;256-555-0180;24.07.2019;2-5 Miles
11828;545;AW00011828;null;Katherine;null;Martinez;FALSE;1996;;;M;null;F;katherine88@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;3836 Carletto Drive;null;584-555-0118;04.09.2019;0-1 Miles
11829;637;AW00011829;null;Sophia;null;Campbell;FALSE;1991;5;2;M;null;F;sophia5@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;8122 Mink Court;null;766-555-0146;14.08.2019;0-1 Miles
11830;336;AW00011830;null;Taylor;N;Garcia;FALSE;1990;7;15;M;null;F;taylor63@adventure-works.com;80000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6986 Ida Ave.;null;301-555-0163;01.03.2018;0-1 Miles
11831;358;AW00011831;null;Christian;null;Ross;FALSE;1991;5;24;M;null;M;christian18@adventure-works.com;80000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;971 Harness Circle;null;123-555-0152;29.03.2018;0-1 Miles
11832;644;AW00011832;null;Zoe;null;Murphy;FALSE;1992;;;S;null;F;zoe13@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3426 Calhoun Court;null;798-555-0157;22.07.2019;2-5 Miles
11833;59;AW00011833;null;Oscar;G;Price;FALSE;1998;1;16;M;null;M;oscar9@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;5049 Teakwood Dr.;null;389-555-0114;13.11.2019;2-5 Miles
11834;339;AW00011834;null;Fernando;M;Flores;FALSE;1998;4;20;S;null;M;fernando55@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;3789 Linden Lane;null;162-555-0175;24.03.2018;0-1 Miles
11835;53;AW00011835;null;Elijah;M;Russell;FALSE;1986;12;17;S;null;M;elijah21@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;1592 Working Drive;null;188-555-0159;13.06.2019;2-5 Miles
11836;616;AW00011836;null;Garrett;null;Travers;FALSE;1986;10;25;M;null;M;garrett9@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;7947 Stillman Court;null;879-555-0116;25.08.2019;0-1 Miles
11837;360;AW00011837;null;Haley;null;Alexander;FALSE;1992;8;5;S;null;F;haley38@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;80 Mozden Lane;null;951-555-0164;15.03.2018;2-5 Miles
11838;536;AW00011838;null;Justin;J;Rodriguez;FALSE;1986;8;9;S;null;M;justin48@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;761 Orchard View Ave.;null;211-555-0112;01.11.2019;0-1 Miles
11839;369;AW00011839;null;Tyler;null;Brown;FALSE;1992;7;21;S;null;M;tyler9@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;1;9271 Prestwick Ave.;null;801-555-0121;28.03.2018;2-5 Miles
11840;336;AW00011840;null;Julian;D;Patterson;FALSE;1992;5;13;M;null;M;julian12@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;1;9240 Limewood Pl.;null;603-555-0169;01.10.2019;2-5 Miles
11841;52;AW00011841;null;Sean;null;Nelson;FALSE;1985;9;13;M;null;M;sean41@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;4594 Hill Drive;null;314-555-0153;21.10.2019;0-1 Miles
11842;631;AW00011842;null;Justin;null;Wilson;FALSE;1986;4;3;S;null;M;justin38@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;3;7164 Pinncale Drive;null;585-555-0152;13.10.2019;10+ Miles
11843;536;AW00011843;null;Christy;null;Nara;FALSE;1991;11;8;S;null;F;christy34@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;3;4678 Ygnacio Valley Road;null;639-555-0189;11.07.2019;10+ Miles
11844;307;AW00011844;null;Michele;J;Alvarez;FALSE;1985;10;6;S;null;F;michele39@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;3;9249 Martin St;null;103-555-0162;07.03.2020;10+ Miles
11845;63;AW00011845;null;Natalie;A;Jones;FALSE;1946;2;15;S;null;F;natalie71@adventure-works.com;30000;2;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1442 Hill Top Rd;null;119-555-0148;17.07.2019;0-1 Miles
11846;337;AW00011846;null;Savannah;A;Reed;FALSE;1985;12;13;S;null;F;savannah18@adventure-works.com;50000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;4080 Pelican Loop;null;503-555-0151;29.09.2019;2-5 Miles
11847;547;AW00011847;null;Cassidy;null;Diaz;FALSE;1986;5;31;S;null;F;cassidy23@adventure-works.com;50000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;3797 Concord Royale;null;323-555-0140;29.11.2019;0-1 Miles
11848;648;AW00011848;null;Joshua;C;Lewis;FALSE;1991;2;24;M;null;M;joshua23@adventure-works.com;50000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;7166 Brock Lane;null;365-555-0198;28.12.2019;2-5 Miles
11849;331;AW00011849;null;Faith;C;Reed;FALSE;1986;3;13;S;null;F;faith36@adventure-works.com;50000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;2751 Trail Way;Unit B;727-555-0162;29.04.2020;2-5 Miles
11850;347;AW00011850;null;Brooke;C;Ramirez;FALSE;1996;9;16;S;null;F;brooke7@adventure-works.com;50000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;8004 Water Street;null;729-555-0139;09.09.2019;2-5 Miles
11851;311;AW00011851;null;Jada;null;Mitchell;FALSE;1985;3;7;S;null;F;jada23@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;6848 Calico Way;null;416-555-0196;17.11.2019;2-5 Miles
11852;334;AW00011852;null;Kyle;M;Russell;FALSE;1985;4;23;S;null;M;kyle15@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;2;1345 Prospect Street;null;473-555-0199;11.12.2019;0-1 Miles
11853;311;AW00011853;null;Grace;null;Jones;FALSE;1995;11;15;S;null;F;grace2@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;8866 Alpha Way;null;388-555-0168;11.10.2019;2-5 Miles
11854;383;AW00011854;null;Jason;K;Mitchell;FALSE;1989;10;16;S;null;M;jason40@adventure-works.com;60000;2;2;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;7537 Clark Creek Lane;null;480-555-0139;27.03.2018;0-1 Miles
11855;302;AW00011855;null;Christian;null;Walker;FALSE;1990;8;9;M;null;M;christian44@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;4;1575 Brown Street;null;531-555-0113;28.09.2019;2-5 Miles
11856;539;AW00011856;null;Seth;M;Hernandez;FALSE;1985;2;13;M;null;M;seth26@adventure-works.com;60000;3;2;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4107 St. Raphael Drive;null;195-555-0146;01.05.2020;0-1 Miles
11857;614;AW00011857;null;Isabella;null;Young;FALSE;1990;3;8;S;null;F;isabella56@adventure-works.com;60000;3;2;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;9175 Benton Street;null;747-555-0149;08.03.2020;0-1 Miles
11858;361;AW00011858;null;Jordan;A;Coleman;FALSE;1984;6;5;M;null;M;jordan2@adventure-works.com;40000;3;2;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;8005 Ranchhand Court;null;996-555-0179;28.08.2019;2-5 Miles
11859;631;AW00011859;null;Blake;J;Garcia;FALSE;1984;3;8;M;null;M;blake16@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;9322 Driving Drive;null;713-555-0128;23.09.2019;2-5 Miles
11860;343;AW00011860;null;Nicole;null;Walker;FALSE;1983;7;9;M;null;F;nicole23@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;8362 Abbey Court;null;129-555-0165;04.12.2019;2-5 Miles
11861;71;AW00011861;null;Katherine;null;Carter;FALSE;1983;10;22;M;null;F;katherine58@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;591 Laguna Street;# 439;572-555-0120;15.10.2019;0-1 Miles
11862;616;AW00011862;null;Olivia;null;Peterson;FALSE;1988;9;11;S;null;F;olivia40@adventure-works.com;40000;4;2;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;9212 Tupelo Drive;null;409-555-0135;17.10.2019;2-5 Miles
11863;638;AW00011863;null;Jessica;null;Wood;FALSE;1983;4;10;M;null;F;jessica26@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;1439 N. Canyon Road;null;130-555-0137;04.02.2020;2-5 Miles
11864;642;AW00011864;null;Elizabeth;W;Thompson;FALSE;1983;3;6;M;null;F;elizabeth19@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;2894 Encino Dr.;null;465-555-0154;02.08.2019;2-5 Miles
11865;343;AW00011865;null;Chloe;R;Rivera;FALSE;1982;8;6;M;null;F;chloe54@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6282 Mcneil Place;null;372-555-0142;21.07.2019;2-5 Miles
11866;325;AW00011866;null;Lucas;L;Scott;FALSE;1982;12;30;M;null;M;lucas46@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;1218 Woodside Court;null;764-555-0119;22.07.2019;0-1 Miles
11867;343;AW00011867;null;Nathaniel;C;James;FALSE;1987;4;21;M;null;M;nathaniel0@adventure-works.com;40000;4;2;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;4268 Weaver Court;null;112-555-0116;05.11.2019;2-5 Miles
11868;68;AW00011868;null;Jessica;M;Peterson;FALSE;1989;1;31;S;null;F;jessica17@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;1613 Santa Maria;null;974-555-0184;06.07.2019;2-5 Miles
11869;71;AW00011869;null;Kaitlyn;A;Adams;FALSE;2000;5;1;S;null;F;kaitlyn13@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3815 Berry Dr.;null;512-555-0158;21.08.2019;0-1 Miles
11870;612;AW00011870;null;Jillian;null;Garcia;FALSE;1994;7;10;S;null;F;jillian15@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;6375 Freda Drive;null;386-555-0159;21.12.2019;0-1 Miles
11871;626;AW00011871;null;Dalton;L;Bennett;FALSE;1994;8;12;S;null;M;dalton46@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;4188 Green Valley Road;null;941-555-0138;27.07.2019;2-5 Miles
11872;325;AW00011872;null;Faith;L;Patterson;FALSE;1994;7;17;S;null;F;faith9@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;1;1141 Rolling Hill Way;null;148-555-0143;23.03.2018;0-1 Miles
11873;372;AW00011873;null;Ryan;null;Zhang;FALSE;1988;10;9;M;null;M;ryan27@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;1;4176 Cotton Ct;null;295-555-0128;09.03.2018;0-1 Miles
11874;385;AW00011874;null;Adrian;null;Bell;FALSE;1994;3;6;S;null;M;adrian15@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;302 Briarcliff Ct.;null;254-555-0175;20.12.2019;2-5 Miles
11875;51;AW00011875;null;Jonathan;null;Brown;FALSE;1982;1;31;M;null;M;jonathan54@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;5373 Montgomery Ave.;null;108-555-0111;21.09.2019;0-1 Miles
11876;348;AW00011876;null;Madison;L;White;FALSE;1982;5;13;M;null;F;madison13@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;27 Athens Circle;null;813-555-0171;20.11.2019;2-5 Miles
11877;345;AW00011877;null;Alexis;null;Diaz;FALSE;1982;4;6;M;null;F;alexis45@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;8541 Summerfield Drive;null;409-555-0139;07.03.2020;2-5 Miles
11878;607;AW00011878;null;Christine;null;Nara;FALSE;1987;2;4;M;null;F;christine12@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;5784 Yeoman Dr.;null;792-555-0139;02.05.2020;2-5 Miles
11879;536;AW00011879;null;Edgar;null;Sai;FALSE;1987;9;30;M;null;M;edgar6@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;9037 Saddlehill Lane;null;525-555-0117;31.07.2019;2-5 Miles
11880;548;AW00011880;null;Melissa;null;Sanchez;FALSE;1981;2;16;M;null;F;melissa40@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;2524 Fish Dr;null;409-555-0153;11.09.2019;0-1 Miles
11881;326;AW00011881;null;Richard;T;Mitchell;FALSE;1981;1;20;M;null;M;richard30@adventure-works.com;60000;4;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;8998 Adobe Drive;null;142-555-0165;04.05.2020;2-5 Miles
11882;637;AW00011882;null;Patrick;L;Stewart;FALSE;1991;9;5;M;null;M;patrick27@adventure-works.com;60000;4;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;2880 Ponderosa Dr.;null;115-555-0181;21.07.2019;0-1 Miles
11883;612;AW00011883;null;Hannah;C;Anderson;FALSE;1981;2;10;M;null;F;hannah9@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;3;5622 Geary;null;819-555-0146;25.07.2019;10+ Miles
11884;607;AW00011884;null;Latoya;S;Shen;FALSE;1986;4;22;M;null;F;latoya2@adventure-works.com;80000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;2328 Sand View Way;null;390-555-0186;21.07.2019;0-1 Miles
11885;302;AW00011885;null;Kurt;null;Sharma;FALSE;1986;9;21;M;null;M;kurt9@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4461 Centennial Way;null;146-555-0179;30.03.2018;0-1 Miles
11886;369;AW00011886;null;Katelyn;null;Parker;FALSE;1979;7;20;M;null;F;katelyn30@adventure-works.com;60000;3;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;7111 Concord Ct.;null;451-555-0135;30.03.2018;0-1 Miles
11887;312;AW00011887;null;Joseph;null;White;FALSE;1979;10;3;M;null;M;joseph19@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;8656 Lakespring Place;null;149-555-0116;29.10.2019;2-5 Miles
11888;49;AW00011888;null;Aaron;N;Ross;FALSE;1985;12;18;M;null;M;aaron3@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;2111 Ringing Dr;null;175-555-0139;19.08.2019;0-1 Miles
11889;633;AW00011889;null;Blake;null;Patterson;FALSE;1979;11;25;S;null;M;blake58@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;8129 Golden Rain;null;473-555-0194;27.07.2019;2-5 Miles
11890;299;AW00011890;null;Whitney;null;Lopez;FALSE;1980;5;14;M;null;F;whitney15@adventure-works.com;70000;5;4;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;1;3098 Eastgate Ave;null;307-555-0113;30.08.2019;0-1 Miles
11891;300;AW00011891;null;Jamie;E;Liang;FALSE;1985;9;13;M;null;F;jamie20@adventure-works.com;70000;5;4;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;3213 Glenside Dr;null;138-555-0111;08.08.2019;0-1 Miles
11892;14;AW00011892;null;Julio;M;Ortega;FALSE;1991;4;7;M;null;M;julio23@adventure-works.com;90000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;1681 Via Estrella;null;1 (11) 500 555-0180;04.02.2018;0-1 Miles
11893;18;AW00011893;null;Orlando;J;Carlson;FALSE;1990;8;9;M;null;M;orlando18@adventure-works.com;90000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;761 Orchard View Ave.;null;1 (11) 500 555-0111;31.01.2018;0-1 Miles
11894;25;AW00011894;null;Ann;null;Gonzalez;FALSE;1996;4;30;M;null;F;ann23@adventure-works.com;100000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;4166 Deercreek Ln.;null;1 (11) 500 555-0118;22.02.2018;2-5 Miles
11895;23;AW00011895;null;Dustin;null;Chander;FALSE;1991;1;18;M;null;M;dustin16@adventure-works.com;100000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;5553 Cash Avenue;null;1 (11) 500 555-0196;12.02.2018;0-1 Miles
